	zt0_1	zt0_2	zt0_3	zt4_1	zt4_2	zt4_3	zt8_1	zt8_2	zt8_3	zt12_1	zt12_2	zt12_3	zt16_1	zt16_2	zt16_3	zt20_1	zt20_2	zt20_3
ostta05g04210	16606.0408582526	330811.037756491	48415.7913151376	10300.7639909823	26310.2780963829	14974.8317755468	8203.28027098857	16606.0408582526	52386.030484348	14840.3752449999	16606.0408582526	18700.7195050693	17971.7509462344	23601.4637836422	23926.3377368408	15582.2677219558	16043.5874256527	15752.050548739
ostta02g04815	25441.8144730218	82791.8399005429	25441.8144730218	29584.2093864534	60637.6986185678	60065.1705141471	25441.8144730218	30375.341642629	25441.8144730218	79622.3698849736	47424.063485547	25671.721809832	72811.2895581771	113848.906997734	22129.2702095185	74691.2527085284	72390.6262912665	124162.678556536
ostta04g03620	22725.4240241467	23745.017319844	22725.4240241467	31589.6288074222	33360.0504474986	20444.7400396743	22725.4240241467	28201.2708099927	22725.4240241467	22725.4240241467	22725.4240241467	22725.4240241467	22470.7548060587	22725.4240241467	22725.4240241467	29724.4990904848	34419.4081468052	24730.3314594665
ostta04g02920	10248.4568314696	33859.1139909893	10248.4568314696	10248.4568314696	23876.9036164402	10248.4568314696	10248.4568314696	10248.4568314696	10248.4568314696	225419.535945351	10248.4568314696	11062.5801032228	18573.624240224	17505.569252454	10248.4568314696	10248.4568314696	15283.8153640345	10248.4568314696
ostta17g00060	5996.46258073946	9552.07184839527	5996.46258073946	5996.46258073946	4590.6055244678	4189.26675286752	5996.46258073946	5996.46258073946	5996.46258073946	13053.2353578214	5996.46258073946	5996.46258073946	5996.46258073946	6586.84052504257	5996.46258073946	3554.58650368861	10746.8865364408	10997.2011349389
ostta02g03840	5434.08512888252	10526.1111637788	5434.08512888252	5434.08512888252	5434.08512888252	5434.08512888252	5434.08512888252	5434.08512888252	5434.08512888252	5434.08512888252	5434.08512888252	5434.08512888252	27192.1975489216	5434.08512888252	5443.36928056244	5434.08512888252	5434.08512888252	9195.48896423571
ostta02g05530	22124.3664055577	22140.84246473	22124.3664055577	22124.3664055577	22124.3664055577	22124.3664055577	22124.3664055577	22124.3664055577	22124.3664055577	22124.3664055577	22124.3664055577	22124.3664055577	22124.3664055577	22124.3664055577	22124.3664055577	22124.3664055577	22124.3664055577	22124.3664055577
ostta02g05470	28695.7011762399	34573.0597424947	28695.7011762399	28695.7011762399	28695.7011762399	28695.7011762399	28695.7011762399	28695.7011762399	28695.7011762399	28695.7011762399	28695.7011762399	28695.7011762399	28695.7011762399	28695.7011762399	28695.7011762399	28695.7011762399	35649.4228785623	30566.5147451253
ostta11g03300	66079.8967243653	169046.648745396	66079.8967243653	69214.0001542146	135236.391018526	66079.8967243653	66079.8967243653	66079.8967243653	66079.8967243653	66079.8967243653	66079.8967243653	66079.8967243653	75152.5553991547	119790.612334438	66079.8967243653	63966.1638041262	66079.8967243653	66079.8967243653
ostta11g00420	4566.33843933389	2817.04823540946	4566.33843933389	4566.33843933389	4566.33843933389	4566.33843933389	5854.81867631607	4566.33843933389	4566.33843933389	4566.33843933389	4566.33843933389	4566.33843933389	4566.33843933389	4566.33843933389	4566.33843933389	4566.33843933389	4566.33843933389	4566.33843933389
ostta11g00090	101285.780231622	37353.7468206765	101285.780231622	101285.780231622	36970.1026768989	101285.780231622	101285.780231622	101285.780231622	101285.780231622	60826.6829268767	37071.3761110281	101285.780231622	101285.780231622	109877.158499697	101285.780231622	101285.780231622	102188.317349246	101285.780231622
ostta06g00920	28394.9604985269	44047.3204274887	6206.17069577666	16699.9755655076	28394.9604985269	28394.9604985269	28394.9604985269	28394.9604985269	28394.9604985269	29261.0765068084	28394.9604985269	28394.9604985269	25715.0352954178	40654.1912114058	28394.9604985269	23193.5884661218	35538.224837569	28394.9604985269
ostta06g04340	435292.72799738	389092.835951686	435292.72799738	381093.831833036	435292.72799738	435292.72799738	490734.50832388	435292.72799738	435292.72799738	330287.555813593	434076.480833324	435292.72799738	399550.098495603	482115.483961188	435292.72799738	435292.72799738	435292.72799738	435292.72799738
ostta07g02520	203606.793953551	241677.300561416	203606.793953551	203606.793953551	203606.793953551	203606.793953551	203606.793953551	563680.480186979	203606.793953551	203606.793953551	203606.793953551	203606.793953551	203606.793953551	26126.7306606621	203606.793953551	203606.793953551	62556.1808733589	793785.152887288
ostta08g00080	52196.1861600968	37227.9521059587	52196.1861600968	52196.1861600968	70933.6049767337	52196.1861600968	74754.2427453245	44432.8709714899	52196.1861600968	52196.1861600968	52196.1861600968	52196.1861600968	52196.1861600968	52196.1861600968	52196.1861600968	52196.1861600968	52196.1861600968	52196.1861600968
ostta06g02170	22696.0475156052	53877.5694700221	16794.9834361583	22696.0475156052	27989.8827954086	18739.5842119571	35415.2396311286	59228.3946865199	18604.0552551835	22104.3750767311	22696.0475156052	22696.0475156052	24306.7916760533	22696.0475156052	22696.0475156052	26596.3059206292	35614.6405592622	22696.0475156052
ostta17g00700	55231.3439223094	72459.5074277524	55231.3439223094	55231.3439223094	55231.3439223094	26126.2737289758	55231.3439223094	55231.3439223094	55231.3439223094	43741.614339023	43426.9371996262	55231.3439223094	55231.3439223094	58020.0241364014	55231.3439223094	56177.3294383617	59182.9152066019	51750.3128421073
ostta13g01190	10267.0219953708	10531.846891458	10267.0219953708	10267.0219953708	22819.8300244921	14619.5811301543	10267.0219953708	10267.0219953708	10297.9926190736	13793.1171533971	10267.0219953708	10267.0219953708	10267.0219953708	25203.6615386048	10267.0219953708	10267.0219953708	14290.3331700753	13751.7180126355
ostta08g03620	54729.4902499434	49141.2631150693	85476.0767188233	54729.4902499434	85016.2371792818	68105.6504813815	95426.6707129539	60197.6658512238	64511.5064203097	54729.4902499434	54729.4902499434	65000.5691177745	54729.4902499434	54855.0571331881	66052.6636185055	54729.4902499434	54729.4902499434	54919.1239972835
ostta02g05430	7624.91318320015	8091.08494612783	7624.91318320015	7624.91318320015	7624.91318320015	7624.91318320015	7624.91318320015	7624.91318320015	7624.91318320015	7624.91318320015	7624.91318320015	7624.91318320015	7624.91318320015	7624.91318320015	7624.91318320015	7624.91318320015	7624.91318320015	7624.91318320015
ostta01g03550	37943.1774679625	44877.7248486424	37943.1774679625	37943.1774679625	37943.1774679625	37943.1774679625	37943.1774679625	37943.1774679625	37943.1774679625	37943.1774679625	37943.1774679625	37943.1774679625	37943.1774679625	37943.1774679625	37943.1774679625	37943.1774679625	37943.1774679625	37943.1774679625
ostta07g01750	26476.1926649373	20165.2838529444	26476.1926649373	33076.7328708842	26476.1926649373	26476.1926649373	26476.1926649373	26476.1926649373	26476.1926649373	14961.9528216126	12202.1161185054	26476.1926649373	28536.1688188313	26476.1926649373	26476.1926649373	24444.3104336699	34362.478407943	23097.7011770176
ostta03g02800	69845.787764557	81042.4427460438	209177.834123794	69845.787764557	69845.787764557	63898.9265618657	69845.787764557	69845.787764557	71582.87705322	69845.787764557	69845.787764557	69845.787764557	66429.4823011479	74515.030544781	69845.787764557	69845.787764557	69845.787764557	69845.787764557
ostta05g02480	14214.94357559	20213.2348262742	14214.94357559	8577.46308717545	14214.94357559	22117.5882441651	14214.94357559	12353.5479619622	11545.1067330062	14214.94357559	14214.94357559	6324.28132920555	14214.94357559	14214.94357559	14214.94357559	14214.94357559	14214.94357559	16052.347219651
ostta14g00460	29363.2108985576	54590.6998609437	29363.2108985576	29363.2108985576	29363.2108985576	42373.6555556023	29363.2108985576	29363.2108985576	66315.0219347973	29363.2108985576	29363.2108985576	41864.5266570632	29363.2108985576	37260.5713088699	24177.2627752662	29363.2108985576	29363.2108985576	39728.7658160251
ostta07g01970	15333.5811032346	43400.0804774045	15333.5811032346	15333.5811032346	34925.0669646977	32548.3769391265	15333.5811032346	15333.5811032346	15333.5811032346	15333.5811032346	15333.5811032346	15333.5811032346	15333.5811032346	36216.5924007132	15333.5811032346	49077.067841647	15333.5811032346	11430.5795284204
ostta01g02920	12577.6517208239	25453.2552711946	61193.5364470204	12577.6517208239	12577.6517208239	24292.4215479386	12577.6517208239	12577.6517208239	12577.6517208239	12577.6517208239	12577.6517208239	27983.6558347436	12577.6517208239	12577.6517208239	12577.6517208239	20919.1074970359	12577.6517208239	12577.6517208239
ostta12g02790	31277.7534589334	104755.604479048	31277.7534589334	31277.7534589334	31277.7534589334	31277.7534589334	31277.7534589334	31277.7534589334	31277.7534589334	31277.7534589334	31277.7534589334	31277.7534589334	31277.7534589334	31277.7534589334	31841.5338309856	31277.7534589334	31277.7534589334	31277.7534589334
ostta03g05880	156984.050031514	124097.925730005	141362.072904479	149441.426979544	209353.007047795	156984.050031514	156984.050031514	195663.062373425	163487.539530096	156984.050031514	125470.938023576	83861.4509526811	109478.191142331	151205.135780969	156984.050031514	155053.486135387	166068.084689292	156984.050031514
ostta17g01560	43220.2246034296	43958.5264147946	58195.2839936599	43220.2246034296	43220.2246034296	36711.0721908892	43220.2246034296	43220.2246034296	46085.6681386132	43220.2246034296	43220.2246034296	43220.2246034296	43220.2246034296	43220.2246034296	43983.9310851132	43220.2246034296	43220.2246034296	43220.2246034296
ostta01g06140	33181.6370906859	58122.2222218762	33181.6370906859	33181.6370906859	54766.4861987799	33181.6370906859	33181.6370906859	33181.6370906859	33181.6370906859	33181.6370906859	33181.6370906859	6495.97069274186	58874.3798170802	33181.6370906859	33181.6370906859	33181.6370906859	40032.4881004976	33181.6370906859
ostta01g02820	118900.342480919	108816.516213473	118900.342480919	118900.342480919	118900.342480919	105661.355585533	118900.342480919	115986.139550948	118900.342480919	118900.342480919	118900.342480919	118900.342480919	118900.342480919	118900.342480919	118900.342480919	118900.342480919	118900.342480919	119986.693817729
ostta15g01050	12360.9420916488	15427.7039137236	12360.9420916488	12360.9420916488	12360.9420916488	12360.9420916488	12360.9420916488	12360.9420916488	12360.9420916488	12360.9420916488	8313.16519554735	12360.9420916488	12360.9420916488	20202.9317214145	12360.9420916488	12360.9420916488	12360.9420916488	12360.9420916488
ostta10g02840	37636.6314254287	53627.2830737191	37636.6314254287	35871.481313218	41168.6465173532	35296.8549266929	37636.6314254287	38594.8664466589	37636.6314254287	37636.6314254287	37636.6314254287	37636.6314254287	34881.1802968249	37636.6314254287	37636.6314254287	32639.4333543338	37636.6314254287	47443.8876902602
ostta03g01530	30920.5730260804	42076.7659149714	25491.6857355548	43054.9940163878	30920.5730260804	30920.5730260804	30920.5730260804	30920.5730260804	27899.8162331866	30920.5730260804	30920.5730260804	30920.5730260804	30920.5730260804	41421.2814556447	24345.8256424757	30920.5730260804	30920.5730260804	30920.5730260804
ostta10g00020	52211.0539955621	12816.1179693344	52211.0539955621	52211.0539955621	52211.0539955621	52211.0539955621	52211.0539955621	52211.0539955621	52211.0539955621	41515.2809180815	52211.0539955621	52211.0539955621	52211.0539955621	41836.8171359626	52211.0539955621	52211.0539955621	49791.9034854055	56378.4268758645
ostta11g00450	40721.2228645128	28179.8212102118	58472.4890809928	40721.2228645128	32393.7730306213	27450.8861722266	18219.1092450687	40721.2228645128	40721.2228645128	40721.2228645128	28098.0831454721	48755.3773459928	24619.7165367625	14742.303821368	30026.8594235824	41801.1455711158	40721.2228645128	40721.2228645128
ostta03g02170	29868.633979258	54526.8379464138	29868.633979258	40078.8784909042	44220.5348134116	34734.2069467411	28606.9626099229	29868.633979258	29868.633979258	29868.633979258	29868.633979258	29868.633979258	29868.633979258	29868.633979258	29868.633979258	29868.633979258	29868.633979258	29868.633979258
ostta06g00630	3684.77253774771	26576.065872178	3684.77253774771	3684.77253774771	3684.77253774771	3684.77253774771	3684.77253774771	20123.8802296849	3684.77253774771	3684.77253774771	3684.77253774771	5855.06782635754	3684.77253774771	3684.77253774771	3684.77253774771	3684.77253774771	3684.77253774771	3684.77253774771
ostta03g05290	86714.2105336258	86715.7622016286	86714.2105336258	86714.2105336258	86714.2105336258	86714.2105336258	86714.2105336258	86714.2105336258	86714.2105336258	86714.2105336258	86714.2105336258	86714.2105336258	86714.2105336258	86714.2105336258	86714.2105336258	86714.2105336258	86714.2105336258	86714.2105336258
ostta11g02600	25440.1827118138	19516.8946811418	25440.1827118138	25440.1827118138	25440.1827118138	22663.7596329164	25440.1827118138	25440.1827118138	25440.1827118138	25440.1827118138	25440.1827118138	25440.1827118138	25440.1827118138	25440.1827118138	25440.1827118138	22688.1370747657	25440.1827118138	31816.3416846132
ostta03g00130	64725.8039603664	79217.1564775528	56963.1136632326	64725.8039603664	64725.8039603664	64725.8039603664	64725.8039603664	64725.8039603664	64725.8039603664	64725.8039603664	64725.8039603664	64725.8039603664	64725.8039603664	64725.8039603664	64725.8039603664	64725.8039603664	64725.8039603664	64725.8039603664
ostta04g04820	223232.288918408	223232.288918408	408367.913064594	65669.8541504974	223232.288918408	223232.288918408	478334.812483526	306968.226221767	223232.288918408	518356.855967612	293853.825595453	726865.256627562	127133.593598412	223232.288918408	414399.017528533	223232.288918408	223232.288918408	223232.288918408
ostta08g03850	78955.4844641815	78955.4844641815	106142.369338721	78955.4844641815	78955.4844641815	105203.504816962	78955.4844641815	78955.4844641815	78955.4844641815	78955.4844641815	78955.4844641815	78955.4844641815	98432.4984484053	78955.4844641815	78955.4844641815	78955.4844641815	78955.4844641815	78955.4844641815
ostta18g01130	61253.2767137668	61253.2767137668	46124.6265415272	88892.7758300142	61253.2767137668	11256.9197787428	61253.2767137668	61253.2767137668	66686.6270988175	61253.2767137668	61253.2767137668	61253.2767137668	61253.2767137668	61253.2767137668	61253.2767137668	61253.2767137668	61253.2767137668	61253.2767137668
ostta13g02840	27269.7143841668	27269.7143841668	11010.6314799391	27269.7143841668	27269.7143841668	27269.7143841668	27269.7143841668	27269.7143841668	11946.520062155	27269.7143841668	27269.7143841668	27269.7143841668	27269.7143841668	27269.7143841668	40373.3628493013	27269.7143841668	27269.7143841668	27269.7143841668
ostta10g02460	51150.5961836717	51150.5961836717	23133.7559092409	51150.5961836717	51150.5961836717	69733.7619332028	43337.6544124383	51150.5961836717	58763.9112511218	51150.5961836717	23649.5120300717	33188.6776621784	56695.992127753	51150.5961836717	51150.5961836717	51150.5961836717	51150.5961836717	51150.5961836717
ostta05g02800	146768.063005609	146768.063005609	208824.842444044	146768.063005609	146768.063005609	146768.063005609	146768.063005609	146768.063005609	347804.258156062	146768.063005609	132421.15337559	225530.58411625	80254.2300697233	151201.629530355	284688.158157456	146768.063005609	148231.419636783	146768.063005609
