zt0_1	zt0_2	zt0_3	zt4_1	zt4_2	zt4_3	zt8_1	zt8_2	zt8_3	zt12_1	zt12_2	zt12_3	zt16_1	zt16_2	zt16_3	zt20_1	zt20_2	zt20_3
ostta01g01640	158397.614988839	85620.609801286	95783.9980685717	95783.9980685717	95783.9980685717	31596.032603482	148497.234642954	64787.7315204322	95783.9980685717	95783.9980685717	95783.9980685717	95783.9980685717	95783.9980685717	95783.9980685717	140019.247892072	95783.9980685717	95783.9980685717	95783.9980685717
ostta11g00600	376409.781613978	550917.025308478	339959.462986736	383074.714285729	522635.911409408	336874.954718307	400875.365561369	419795.524790232	360321.018193069	206824.995263975	413741.886233862	284908.810697379	383804.905864374	399241.909843432	286697.288246364	364852.661330895	418969.42780964	339716.182794065
ostta02g04770	177999.697361871	292089.574229331	127356.889444975	171480.123251317	315134.48304548	157814.695640297	169133.826926806	232491.28269932	157560.180403738	255532.490288196	352436.361731138	117511.554862626	208392.669145004	219768.354315745	112563.439910028	169812.249998249	242632.585346784	127312.085109651
ostta01g02740	345301.216165751	514822.674502168	193569.921289698	374169.515838818	481565.372634915	175774.464297215	350317.096605372	463815.714867366	167661.36414084	225450.08217208	169166.698076129	168589.523583506	345293.632572656	416081.954843809	191754.01585948	431425.747481058	431448.265357212	193468.393821765
ostta02g00480	377474.185430214	223014.57034981	411083.588007229	374768.698596404	94441.456035677	434352.909425892	346331.753014256	410949.859499287	416029.086026731	211194.175014093	446859.555632081	283309.433236608	307927.388605759	389121.375918437	301097.279683976	311535.785709779	335149.261491133	410751.00781496
ostta18g00385	175420.899165892	156088.191169742	163447.260963036	298067.593483945	103731.278068553	260589.03690144	215292.356595204	151864.474971005	277049.901378907	380947.764797406	269874.154217983	226404.036078906	314173.967822622	386603.457925343	176487.431531281	320556.27115888	339671.495101494	163371.244145562
ostta12g01995	240975.3250875	60376.0877620019	327886.810477926	213631.499181488	155855.826260589	335194.696664912	239051.192809849	61475.3667054153	88421.1372566816	88421.1372566816	88421.1372566816	88421.1372566816	230487.981434481	179640.80626303	320451.629372798	238722.394980165	111690.055335041	327674.469531742
ostta03g03300	436895.913156683	275361.695656027	592909.511278438	430889.581591529	430889.581591529	631916.216014605	430889.581591529	430889.581591529	720901.326340688	430889.581591529	430889.581591529	572075.173219471	430889.581591529	822998.698444573	504751.438403564	434484.164220624	430889.581591529	592342.51631264
ostta04g02890	58884.6436990078	130633.065413148	96504.0315269401	58601.622337873	90100.2540851193	58288.2481186555	96504.0315269401	96504.0315269401	96504.0315269401	87486.4646904359	146763.357886657	96504.0315269401	57574.3910836032	96504.0315269401	46510.2566496073	96504.0315269401	106819.494372901	96504.0315269401
ostta05g01600	45700.122963479	37844.601135685	12527.3719244233	31041.765814798	27269.8389521271	31855.3397847358	55958.0127931337	29335.0436196761	13328.4782934208	61225.0213256438	43290.4542663526	14148.1218681552	6060.71990711734	29636.6894228712	12203.149620259	52334.5399659693	30200.1834248881	12523.0176460044
ostta13g01980	358717.239019195	497047.54891677	103222.358710134	138484.290747723	743849.054149612	145417.91593771	208727.989715588	218563.82279958	98384.4862262109	103645.187074071	364644.491564092	145417.91593771	338330.182924408	145417.91593771	146079.269587948	145417.91593771	273519.223839509	103180.465224819
ostta06g01000	47098.7807753529	59210.7186303263	55088.8075187101	38408.5108071957	107713.283417579	55088.8075187101	44762.268792025	61092.2468850824	55088.8075187101	82375.2706411793	43838.0715780498	55088.8075187101	55088.8075187101	55088.8075187101	55088.8075187101	55088.8075187101	55088.8075187101	55088.8075187101
ostta04g03460	67422.8797482842	73360.0800432433	64236.1401905484	62725.4214030673	49170.3592793818	75998.9556087895	86224.6215136126	60731.6648894057	94382.8380301531	105689.359681811	67554.8746542249	75998.9556087895	75024.6281974414	73940.0557754916	59623.6112634287	75310.4071617797	76221.2980805705	64213.4759117344
ostta04g02710	150531.122488727	206929.637584059	151222.331974677	128553.748367755	127101.81401291	138585.637771891	134102.08525579	58523.465220653	149291.914540335	83.4198319341264	83.4198319341264	83.4198319341264	73790.553857882	196352.58436956	188888.554302933	165024.907645534	71034.6288262478	151153.347562639
ostta09g01990	75378.4957214375	187382.905721311	125306.692287233	98651.599724185	207386.024997736	125306.692287233	125306.692287233	125306.692287233	125306.692287233	145107.592528284	127408.103861493	125306.692287233	90306.8698651267	142268.798324723	125306.692287233	136451.533921882	120158.375870302	125306.692287233
ostta05g03110	68560.7185414379	96791.9971411662	74610.2557748966	73069.0432403169	171995.722389729	74610.2557748966	74610.2557748966	74610.2557748966	74610.2557748966	82678.8387647953	97750.1983396568	74610.2557748966	74678.4616134991	41371.1731051324	74610.2557748966	60154.7165629693	97760.3656397266	74610.2557748966
ostta17g01200	4419.31880518554	50058.8084397111	5476.72650127983	5476.72650127983	5476.72650127983	5476.72650127983	5476.72650127983	5476.72650127983	5476.72650127983	5476.72650127983	5476.72650127983	5476.72650127983	25273.1232182515	41822.3127259936	5476.72650127983	4436.37787181884	14524.6876569379	5476.72650127983
ostta04g00910	23465.651373806	10871.8803015687	7475.55957714606	7475.55957714606	7475.55957714606	70819.6414204155	1523.49124890598	19956.6048259256	38903.748367578	12697.3135987211	93823.427745134	37927.3662456811	51393.2059735823	7475.55957714606	7475.55957714606	7475.55957714606	15050.4844357382	7475.55957714606
ostta12g01040	193241.456861089	134480.7409829	116147.809226199	195323.00569729	159914.869051752	112369.156616205	255888.034914754	233876.160674284	242756.711709824	142256.729422106	152962.311046622	148571.114906046	288769.86309823	237256.62254341	165498.119152243	264288.930297749	169708.20214571	116099.335608796
ostta02g01080	267286.131320121	181424.492993119	240310.095760279	258836.150281921	165761.062744037	362042.583576994	288718.601185209	166201.548471027	234738.479345481	246872.172086364	246872.172086364	247168.382957473	214455.072162375	183368.98685468	299644.621604561	203306.252325373	109975.247995519	240167.022353059
ostta15g00570	140114.985746764	197810.830019864	119171.460973547	99861.895305992	99861.895305992	99861.895305992	123231.267819532	183400.846953241	99861.895305992	136673.524895877	93894.3037860724	99861.895305992	99861.895305992	99861.895305992	99861.895305992	99861.895305992	99861.895305992	119114.951038463
ostta06g00670	278829.852781915	329093.812438355	208129.636871685	146074.036781156	121397.575747699	250940.337951003	155320.970402716	161185.793554384	255527.770742183	309275.976128494	239467.246675903	93689.6630710314	245616.836967299	198749.924199768	134476.053705537	250268.846350627	255664.544328614	208017.119956259
ostta07g00510	101069.392391693	94311.77638013	198551.810620893	150834.816249714	230206.896425583	233660.70339594	78760.8771680624	139891.949226538	204182.971122575	94409.4029090606	92127.1041920794	158495.770916127	76662.3554236141	159283.249622378	238573.185351118	96437.5848121432	82261.8951388501	198443.533421902
ostta01g05155	147226.876778179	157262.482772983	94973.3825867023	138693.023867415	151491.766403585	94068.44060187	162683.86672988	150486.259567099	79064.6744698949	105310.872907101	64854.7033735484	79064.6744698949	137418.282192248	91453.8694450835	68064.687261843	102049.803900709	135424.338311565	94935.5589160926
ostta09g03980	210429.791351742	228127.733336537	151089.794038047	188500.47702469	267685.742911454	146278.462894547	122598.472116497	151933.212981448	175922.39121996	246900.414417075	222385.570870257	138366.603533995	172815.789219245	155873.035380208	137176.56255649	175598.996680227	235708.493257209	151027.965490733
ostta14g00950	234202.46550687	402157.89375706	262757.672935499	319436.427111634	635581.833362076	255517.603431837	330858.216719477	382965.694747082	255402.012905137	301970.320768747	301970.320768747	301970.320768747	346244.512111486	301970.320768747	274380.132464166	301970.320768747	357949.193849555	262598.435287767
ostta01g01410	82999.5702466737	111845.844145328	96086.948377158	91151.5851537037	117515.105828223	96086.948377158	128218.490174395	101157.492037548	57708.8484622414	185256.28660581	73203.0047766802	96086.948377158	119040.67257084	132249.254477576	96086.948377158	84748.1635608574	107669.869100233	96086.948377158
ostta13g01590	16766.461403233	55969.4819950296	34549.4860826363	13763.0094443	13763.0094443	18698.3924054787	13763.0094443	13763.0094443	20069.5263033278	13763.0094443	13763.0094443	29530.2379098063	13763.0094443	57522.5809699079	42461.4476040723	7322.46166408001	13763.0094443	34536.0080605952
ostta04g00240	60626.6990030895	79762.2433609712	83606.0898233671	83606.0898233671	83606.0898233671	96544.5706929247	67238.6538705585	70750.2466510698	83606.0898233671	83606.0898233671	83606.0898233671	83606.0898233671	83606.0898233671	104688.976339251	83606.0898233671	86530.4424357968	83606.0898233671	83606.0898233671
ostta03g00790	138434.905445326	1735297.98606813	232411.753061983	157499.906655568	1992424.25526341	232411.753061983	301877.752829579	1138750.9156193	137591.165411902	77123.7122228546	797278.13696787	184411.55581899	183455.667003883	614194.459000043	232411.753061983	116358.744848028	673721.806613263	232411.753061983
ostta07g04750	46237.0555995463	53872.2610602117	37752.3928842206	49583.0965112362	59359.2839552147	37752.3928842206	52984.174940026	72827.692693443	37752.3928842206	37752.3928842206	37752.3928842206	37752.3928842206	74226.9106380225	25135.288950366	37752.3928842206	38826.1085643258	38876.6771575248	37752.3928842206
ostta12g02310	187298.916261338	273778.504308218	166850.060258217	141365.672286584	266582.976154785	146661.17871729	140292.009920778	136405.004672438	118568.933558155	140381.193688106	140381.193688106	140523.474498179	183588.019753124	127963.213361679	151101.419475471	163620.807597837	132860.676670804	166776.988710119
ostta16g02250	27373.750409114	54710.1542314929	50651.2571074664	50651.2571074664	50651.2571074664	50651.2571074664	50651.2571074664	50651.2571074664	50651.2571074664	28659.8668167296	113212.409343199	50651.2571074664	50651.2571074664	50651.2571074664	50651.2571074664	50651.2571074664	50651.2571074664	50651.2571074664
ostta15g02390	127728.305052251	122558.284604834	132939.335149677	157330.10767284	184474.48696917	134345.700855868	53824.0692070212	142250.038695567	140685.216719807	142868.364938291	74890.4922625175	124323.899350489	68544.8251526406	153287.506819019	138050.882025914	121910.839958105	173965.352915751	132880.509180675
ostta02g02330	84007.7074843942	95298.2181835658	144404.730796101	64358.7794924873	96585.4440039508	141786.362054485	141786.362054485	141786.362054485	141786.362054485	141786.362054485	141786.362054485	141786.362054485	141786.362054485	141786.362054485	128100.429935804	141786.362054485	141786.362054485	144338.368948925
ostta05g04430	515639.304997182	515639.304997182	358064.94955992	515639.304997182	515639.304997182	534444.809358898	159942.139659808	176703.662043443	425106.383070323	140553.559377621	155428.816637765	264244.585763863	66852.1888256198	84000.4173803373	338320.454794741	107343.375635835	178101.594758132	357808.891768971
ostta06g00160	35985.9401957223	35985.9401957223	113063.200166088	35985.9401957223	35985.9401957223	110316.744365888	35985.9401957223	35985.9401957223	32245.4272626964	35985.9401957223	35985.9401957223	34805.4693613396	35985.9401957223	34522.6429480614	47106.9363746117	14353.1912881926	35985.9401957223	113021.400783218
ostta01g04480	307017.292275315	307017.292275315	307468.780507116	195924.209507844	263999.729245195	475169.378321829	932889.060015704	823709.634711301	1147447.75568271	2238247.61828574	1411734.05655882	1143898.61154897	1008906.39718938	508145.286330983	863892.559311517	146051.290486152	965653.579147113	307272.024872358
ostta10g02240	452947.529901597	452947.529901597	454516.367293502	452947.529901597	452947.529901597	321591.604240571	452947.529901597	452947.529901597	367672.788370409	452947.529901597	452947.529901597	520739.767480161	452947.529901597	452947.529901597	486455.263246404	452947.529901597	452947.529901597	454148.066131012
ostta01g05030	92061.6147779399	92061.6147779399	93136.6443340197	143163.259772249	57428.8340195468	172769.177989557	93921.6187869656	120639.013562932	87122.3079183438	68877.6055228892	101418.468354289	67019.9618621753	170481.792730291	57798.9849013906	157710.871858881	14373.076766128	241596.585033119	93102.1469052531
ostta15g01890	491841.265018448	491841.265018448	481249.991193918	77398.871025845	65571.7984650945	411080.253012707	491841.265018448	491841.265018448	409704.929091334	491841.265018448	491841.265018448	584949.339313885	491841.265018448	491841.265018448	676936.143603123	491841.265018448	491841.265018448	480811.880424888
ostta06g01580	273931.896042598	273931.896042598	275427.319596921	309603.909560289	291901.339996633	237327.811839197	180911.124139453	222185.737073047	225799.448486629	236980.732985012	105990.746532911	166548.888160291	267128.28192447	119263.826881028	299047.974282112	128422.957160372	220913.941847336	275242.06899465
ostta10g03240	44815.7388959459	44815.7388959459	44537.6327848335	82059.7202084537	228438.692509777	41259.8751508022	44815.7388959459	44815.7388959459	44906.1543919887	126705.46563776	234337.651944007	131416.353867818	228932.337305722	14234.0324765412	101434.348344393	7420.75194154727	247579.04029455	44521.316775729
ostta06g02720	923530.834723827	923530.834723827	928399.064350672	923530.834723827	923530.834723827	839356.141116624	923530.834723827	923530.834723827	686491.786650128	279107.504676867	75383.0390429998	813953.245145075	923530.834723827	923530.834723827	1000954.34940158	923530.834723827	923530.834723827	927160.674526574
ostta04g00370	46255.3350677073	46255.3350677073	48893.2408619295	46255.3350677073	46255.3350677073	46255.3350677073	74906.9844443967	96079.4122751809	51972.7071141846	374554.384695596	357234.80594513	99857.8607218134	237169.665229833	64240.9539522627	125932.377179686	79563.4237628515	232048.829858629	48874.7511819234
ostta08g00850	50848.0352570031	50848.0352570031	83872.4939467636	40918.5529833995	87631.3535468609	158633.407932168	146795.149502674	117186.229577591	318255.001529357	91485.2928238375	143992.718244516	50848.0352570031	50848.0352570031	99809.6511058523	50848.0352570031	50433.5354602207	50848.0352570031	83841.0872962637
